Time (UTC);Open;High;Low;Close;Volume 
2025.11.04 20:39:00;1,94244;1,94245;1,94244;1,94245;63,36
2025.11.04 20:40:00;1,94244;1,94245;1,94244;1,94244;58,08
2025.11.04 20:41:00;1,94243;1,94243;1,94236;1,9424;89,76
2025.11.04 20:42:00;1,94238;1,94239;1,94235;1,94235;84,48
2025.11.04 20:43:00;1,94234;1,94234;1,94231;1,94231;36,96
2025.11.04 20:44:00;1,94232;1,94237;1,94231;1,94236;105,6
2025.11.04 20:45:00;1,94237;1,94237;1,94233;1,94236;95,04
2025.11.04 20:46:00;1,94237;1,9424;1,94237;1,94239;73,92
2025.11.04 20:47:00;1,9424;1,94241;1,94238;1,94238;79,2
2025.11.04 20:48:00;1,94238;1,94243;1,94238;1,94243;79,2
2025.11.04 20:49:00;1,94244;1,94247;1,94244;1,94247;84,48
2025.11.04 20:50:00;1,94248;1,94249;1,94246;1,94246;100,32
2025.11.04 20:51:00;1,94246;1,94247;1,94244;1,94244;79,2
2025.11.04 20:52:00;1,94246;1,94246;1,94242;1,94243;63,36
2025.11.04 20:53:00;1,94246;1,94248;1,94243;1,94243;84,48
2025.11.04 20:54:00;1,94243;1,94243;1,9424;1,94241;58,08
2025.11.04 20:55:00;1,9424;1,94249;1,9424;1,94247;73,92
2025.11.04 20:56:00;1,94246;1,94247;1,94245;1,94246;42,24
2025.11.04 20:57:00;1,94245;1,94247;1,94245;1,94245;73,92
2025.11.04 20:58:00;1,94246;1,94246;1,94243;1,94243;47,52
2025.11.04 20:59:00;1,94245;1,94249;1,94244;1,94247;73,92
2025.11.04 21:00:00;1,94247;1,94249;1,94243;1,94249;89,76
2025.11.04 21:01:00;1,94249;1,94249;1,94247;1,94247;47,52
2025.11.04 21:02:00;1,94248;1,94252;1,94248;1,94252;31,68
2025.11.04 21:03:00;1,94252;1,94254;1,94252;1,94254;31,68
2025.11.04 21:04:00;1,94251;1,94251;1,9425;1,94251;21,12
2025.11.04 21:05:00;1,9425;1,94254;1,9425;1,94254;52,8
2025.11.04 21:06:00;1,94253;1,94254;1,94253;1,94254;10,56
2025.11.04 21:07:00;1,94255;1,94256;1,94254;1,94256;26,4
2025.11.04 21:08:00;1,94257;1,94257;1,94257;1,94257;10,56
2025.11.04 21:09:00;1,94257;1,9426;1,94257;1,94259;47,52
2025.11.04 21:10:00;1,94258;1,94259;1,94258;1,94258;47,52
2025.11.04 21:11:00;1,94259;1,94259;1,94259;1,94259;5,28
2025.11.04 21:12:00;1,94259;1,94259;1,94258;1,94258;15,84
2025.11.04 21:13:00;1,94259;1,94261;1,94257;1,94259;52,8
2025.11.04 21:14:00;1,94258;1,94261;1,94258;1,94259;26,4
2025.11.04 21:15:00;1,94259;1,94262;1,94258;1,94259;100,32
2025.11.04 21:16:00;1,9426;1,94262;1,94258;1,94259;52,8
2025.11.04 21:17:00;1,9426;1,94266;1,9426;1,94262;42,24
2025.11.04 21:18:00;1,94262;1,94262;1,94261;1,94261;21,12
2025.11.04 21:19:00;1,94261;1,94261;1,9426;1,94261;26,4
2025.11.04 21:20:00;1,94261;1,94263;1,94261;1,94262;52,8
2025.11.04 21:21:00;1,94263;1,94263;1,94262;1,94263;26,4
2025.11.04 21:22:00;1,94262;1,94262;1,94261;1,94262;26,4
2025.11.04 21:23:00;1,94261;1,94261;1,94261;1,94261;10,56
2025.11.04 21:24:00;1,94262;1,94262;1,94262;1,94262;21,12
2025.11.04 21:25:00;1,94262;1,94262;1,94262;1,94262;5,28
2025.11.04 21:26:00;1,94262;1,94264;1,94261;1,94263;31,68
2025.11.04 21:27:00;1,94264;1,94264;1,94258;1,94259;68,64
2025.11.04 21:28:00;1,94259;1,94261;1,94259;1,94261;52,8
2025.11.04 21:29:00;1,94261;1,94261;1,94261;1,94261;5,28
2025.11.04 21:30:00;1,94259;1,94261;1,94259;1,94261;47,52
2025.11.04 21:31:00;1,9426;1,94263;1,9426;1,94263;26,4
2025.11.04 21:32:00;1,94263;1,94263;1,94259;1,94259;36,96
2025.11.04 21:33:00;1,94259;1,94261;1,94259;1,9426;42,24
2025.11.04 21:34:00;1,9426;1,94261;1,9426;1,94261;15,84
2025.11.04 21:35:00;1,9426;1,94261;1,9426;1,94261;15,84
2025.11.04 21:36:00;1,9426;1,94261;1,9426;1,9426;26,4
2025.11.04 21:37:00;1,94261;1,94261;1,9426;1,94261;15,84
2025.11.04 21:38:00;1,94259;1,94259;1,94259;1,94259;5,28
2025.11.04 21:39:00;1,9426;1,9426;1,9426;1,9426;5,28
2025.11.04 21:40:00;1,94259;1,94259;1,94259;1,94259;5,28
2025.11.04 21:41:00;1,94259;1,9426;1,94259;1,9426;21,12
2025.11.04 21:42:00;1,9426;1,94261;1,9426;1,94261;15,84
2025.11.04 21:43:00;1,9426;1,9426;1,94258;1,94258;10,56
2025.11.04 21:44:00;1,94258;1,94259;1,94258;1,94259;10,56
2025.11.04 21:45:00;1,94258;1,94258;1,94258;1,94258;5,28
2025.11.04 21:46:00;1,94258;1,94258;1,94256;1,94257;15,84
2025.11.04 21:47:00;1,94258;1,94258;1,94258;1,94258;15,84
2025.11.04 21:48:00;1,94258;1,94258;1,94258;1,94258;10,56
2025.11.04 21:49:00;1,94258;1,94258;1,94256;1,94256;15,84
2025.11.04 21:50:00;1,94256;1,94259;1,94256;1,94259;31,68
2025.11.04 21:51:00;1,94257;1,94257;1,94238;1,94238;10,56
2025.11.04 21:52:00;1,94238;1,94257;1,94238;1,94257;10,56
2025.11.04 21:53:00;1,94257;1,94257;1,94257;1,94257;0
2025.11.04 21:54:00;1,94268;1,94268;1,94267;1,94267;31,68
2025.11.04 21:55:00;1,94255;1,94255;1,94245;1,94254;63,36
2025.11.04 21:56:00;1,94255;1,94255;1,94255;1,94255;5,28
2025.11.04 21:57:00;1,94253;1,94253;1,94252;1,94252;21,12
2025.11.04 21:58:00;1,94254;1,94254;1,94224;1,94227;100,32
2025.11.04 21:59:00;1,94224;1,94224;1,9413;1,94132;68,64
2025.11.04 23:01:00;1,94132;1,94132;1,94132;1,94132;0
2025.11.04 23:02:00;1,94132;1,94132;1,94132;1,94132;0
2025.11.04 23:03:00;1,94132;1,94132;1,94132;1,94132;0
2025.11.04 23:04:00;1,94132;1,94132;1,94132;1,94132;0
2025.11.04 23:05:00;1,94132;1,94132;1,94132;1,94132;0
2025.11.04 23:06:00;1,94132;1,94132;1,94132;1,94132;0
2025.11.04 23:07:00;1,94132;1,94132;1,94132;1,94132;0
2025.11.04 23:08:00;1,94132;1,94132;1,94132;1,94132;0
2025.11.04 23:09:00;1,94132;1,94132;1,94132;1,94132;0
2025.11.04 23:10:00;1,94223;1,94223;1,94219;1,94221;52,8
2025.11.04 23:11:00;1,94221;1,94221;1,9422;1,94221;42,24
2025.11.04 23:12:00;1,94221;1,94222;1,94219;1,9422;58,08
2025.11.04 23:13:00;1,94221;1,94223;1,94221;1,94222;89,76
2025.11.04 23:14:00;1,94221;1,94222;1,94221;1,94222;36,96
2025.11.04 23:15:00;1,94221;1,94224;1,94221;1,94222;79,2
2025.11.04 23:16:00;1,94222;1,94223;1,94222;1,94223;31,68
2025.11.04 23:17:00;1,94222;1,94223;1,94222;1,94223;10,56
2025.11.04 23:18:00;1,94223;1,94223;1,94222;1,94222;21,12
2025.11.04 23:19:00;1,94222;1,94222;1,94221;1,94221;26,4
2025.11.04 23:20:00;1,94228;1,94228;1,94228;1,94228;58,08
2025.11.04 23:21:00;1,94228;1,94228;1,94228;1,94228;15,84
2025.11.04 23:22:00;1,94228;1,94228;1,94228;1,94228;21,12
2025.11.04 23:23:00;1,94228;1,94228;1,94228;1,94228;21,12
2025.11.04 23:24:00;1,94228;1,94228;1,94228;1,94228;47,52
2025.11.04 23:25:00;1,94222;1,94224;1,94221;1,94222;73,92
2025.11.04 23:26:00;1,94222;1,94223;1,94221;1,94223;68,64
2025.11.04 23:27:00;1,94223;1,94223;1,94222;1,94223;79,2
2025.11.04 23:28:00;1,94222;1,94223;1,94221;1,94221;36,96
2025.11.04 23:29:00;1,94221;1,94221;1,94221;1,94221;10,56
2025.11.04 23:30:00;1,94219;1,94219;1,94219;1,94219;15,84
2025.11.04 23:31:00;1,94219;1,94219;1,94215;1,94215;58,08
2025.11.04 23:32:00;1,94219;1,94219;1,94219;1,94219;15,84
2025.11.04 23:33:00;1,94219;1,94219;1,94208;1,94211;84,48
2025.11.04 23:34:00;1,94211;1,94221;1,94211;1,9422;36,96
2025.11.04 23:35:00;1,9422;1,94221;1,9422;1,9422;63,36
2025.11.04 23:36:00;1,94222;1,94225;1,94222;1,94224;31,68
2025.11.04 23:37:00;1,94225;1,94226;1,94221;1,94223;79,2
2025.11.04 23:38:00;1,94222;1,94224;1,94222;1,94222;52,8
2025.11.04 23:39:00;1,94221;1,94222;1,94221;1,94221;31,68
2025.11.04 23:40:00;1,94221;1,94221;1,94221;1,94221;63,36
2025.11.04 23:41:00;1,94221;1,94221;1,94221;1,94221;5,28
2025.11.04 23:42:00;1,94222;1,94223;1,94221;1,94221;31,68
2025.11.04 23:43:00;1,94222;1,94222;1,94222;1,94222;31,68
2025.11.04 23:44:00;1,94222;1,94223;1,94222;1,94222;73,92
2025.11.04 23:45:00;1,94222;1,94222;1,94221;1,94221;58,08
2025.11.04 23:46:00;1,94221;1,94221;1,94221;1,94221;73,92
2025.11.04 23:47:00;1,94221;1,94221;1,94221;1,94221;21,12
2025.11.04 23:48:00;1,94221;1,94222;1,94221;1,94221;31,68
2025.11.04 23:49:00;1,94221;1,94241;1,94221;1,94237;100,32
2025.11.04 23:50:00;1,94235;1,94241;1,94231;1,94236;132
2025.11.04 23:51:00;1,94237;1,9424;1,94236;1,94236;36,96
2025.11.04 23:52:00;1,94237;1,94238;1,94233;1,94233;31,68
2025.11.04 23:53:00;1,94233;1,94233;1,94232;1,94233;21,12
2025.11.04 23:54:00;1,94233;1,94236;1,94232;1,94232;63,36
2025.11.04 23:55:00;1,94233;1,94236;1,94231;1,94235;63,36
2025.11.04 23:56:00;1,94234;1,94234;1,94231;1,94231;58,08
2025.11.04 23:57:00;1,94232;1,94237;1,94231;1,94236;58,08
2025.11.04 23:58:00;1,94235;1,94235;1,94234;1,94234;31,68
2025.11.04 23:59:00;1,94234;1,94235;1,94231;1,94235;47,52
2025.11.05 00:00:00;1,94236;1,94242;1,94231;1,94242;126,72
2025.11.05 00:01:00;1,94242;1,94259;1,94242;1,94259;121,44
2025.11.05 00:02:00;1,94258;1,94267;1,94254;1,94265;116,16
2025.11.05 00:03:00;1,94264;1,94268;1,94262;1,94263;105,6
2025.11.05 00:04:00;1,94262;1,9427;1,9426;1,9426;105,6
2025.11.05 00:05:00;1,9426;1,94262;1,94259;1,94262;52,8
2025.11.05 00:06:00;1,94263;1,94271;1,9426;1,9426;73,92
2025.11.05 00:07:00;1,94262;1,94263;1,94259;1,94262;79,2
2025.11.05 00:08:00;1,94262;1,94267;1,9426;1,94267;95,04
2025.11.05 00:09:00;1,94267;1,94269;1,94262;1,94267;110,88
2025.11.05 00:10:00;1,94265;1,94267;1,9426;1,9426;52,8
2025.11.05 00:11:00;1,94261;1,94262;1,94245;1,94245;95,04
2025.11.05 00:12:00;1,94244;1,94244;1,94239;1,94239;84,48
2025.11.05 00:13:00;1,9424;1,94241;1,94237;1,94237;47,52
2025.11.05 00:14:00;1,94236;1,94236;1,94233;1,94234;79,2
2025.11.05 00:15:00;1,94234;1,94234;1,94231;1,94231;63,36
2025.11.05 00:16:00;1,94231;1,94239;1,94231;1,94238;63,36
2025.11.05 00:17:00;1,94239;1,94239;1,94233;1,94233;95,04
2025.11.05 00:18:00;1,94234;1,94235;1,94233;1,94235;52,8
2025.11.05 00:19:00;1,94233;1,94233;1,94231;1,94231;58,08
2025.11.05 00:20:00;1,9423;1,94233;1,9423;1,94233;58,08
2025.11.05 00:21:00;1,94232;1,94232;1,94214;1,94215;89,76
2025.11.05 00:22:00;1,94215;1,94215;1,94211;1,94211;58,08
2025.11.05 00:23:00;1,94211;1,94216;1,94211;1,94216;58,08
2025.11.05 00:24:00;1,94217;1,94217;1,94211;1,94211;73,92
2025.11.05 00:25:00;1,94212;1,94218;1,94212;1,94218;79,2
2025.11.05 00:26:00;1,94218;1,94218;1,94218;1,94218;15,84
2025.11.05 00:27:00;1,94219;1,94219;1,94218;1,94219;21,12
2025.11.05 00:28:00;1,94218;1,94219;1,94217;1,94218;36,96
2025.11.05 00:29:00;1,94218;1,94218;1,94212;1,94212;58,08
2025.11.05 00:30:00;1,94212;1,94212;1,94202;1,94203;89,76
2025.11.05 00:31:00;1,94202;1,94207;1,94202;1,94204;73,92
2025.11.05 00:32:00;1,94204;1,94205;1,942;1,94203;47,52
2025.11.05 00:33:00;1,94202;1,94205;1,94201;1,94204;68,64
2025.11.05 00:34:00;1,94204;1,94204;1,94202;1,94202;52,8
2025.11.05 00:35:00;1,94201;1,94201;1,94198;1,94198;31,68
2025.11.05 00:36:00;1,94199;1,94201;1,94199;1,94201;15,84
2025.11.05 00:37:00;1,94202;1,94215;1,94202;1,94213;73,92
2025.11.05 00:38:00;1,94214;1,94214;1,94213;1,94213;31,68
2025.11.05 00:39:00;1,94213;1,94216;1,94213;1,94215;58,08
2025.11.05 00:40:00;1,94216;1,94222;1,94216;1,9422;63,36
2025.11.05 00:41:00;1,9422;1,94227;1,9422;1,94227;84,48
2025.11.05 00:42:00;1,94226;1,94236;1,94226;1,94234;105,6
2025.11.05 00:43:00;1,94236;1,94239;1,94228;1,94228;73,92
2025.11.05 00:44:00;1,94229;1,94231;1,94225;1,94227;89,76
2025.11.05 00:45:00;1,94228;1,94233;1,94219;1,94222;110,88
2025.11.05 00:46:00;1,94221;1,94222;1,94219;1,94219;42,24
2025.11.05 00:47:00;1,94218;1,94219;1,94212;1,94216;84,48
2025.11.05 00:48:00;1,94215;1,94217;1,9421;1,9421;116,16
2025.11.05 00:49:00;1,94208;1,94215;1,94208;1,94215;79,2
2025.11.05 00:50:00;1,94215;1,94218;1,94211;1,94213;89,76
2025.11.05 00:51:00;1,94212;1,94213;1,9421;1,94213;73,92
2025.11.05 00:52:00;1,94214;1,94215;1,94206;1,94206;79,2
2025.11.05 00:53:00;1,94204;1,94207;1,94192;1,94194;110,88
2025.11.05 00:54:00;1,94193;1,94207;1,94193;1,94202;116,16
2025.11.05 00:55:00;1,94201;1,94207;1,94194;1,94194;110,88
2025.11.05 00:56:00;1,94193;1,94202;1,94193;1,94199;105,6
2025.11.05 00:57:00;1,94202;1,94202;1,94192;1,94195;105,6
2025.11.05 00:58:00;1,94193;1,94197;1,94192;1,94193;100,32
2025.11.05 00:59:00;1,94196;1,94201;1,94185;1,94186;110,88
2025.11.05 01:00:00;1,94192;1,94217;1,94192;1,94211;174,24
2025.11.05 01:01:00;1,94211;1,94216;1,94205;1,94208;116,16
2025.11.05 01:02:00;1,94207;1,94209;1,94193;1,94197;95,04
2025.11.05 01:03:00;1,94197;1,94207;1,94193;1,94205;126,72
2025.11.05 01:04:00;1,94203;1,94216;1,94203;1,94212;84,48
2025.11.05 01:05:00;1,94214;1,9422;1,94212;1,9422;95,04
2025.11.05 01:06:00;1,94219;1,94219;1,94209;1,94215;79,2
2025.11.05 01:07:00;1,94213;1,94214;1,94204;1,94205;105,6
2025.11.05 01:08:00;1,94203;1,94225;1,94202;1,94225;121,44
2025.11.05 01:09:00;1,94224;1,94226;1,94222;1,94226;52,8
2025.11.05 01:10:00;1,94225;1,94225;1,94214;1,94216;73,92
2025.11.05 01:11:00;1,94215;1,94215;1,94206;1,9421;121,44
2025.11.05 01:12:00;1,9421;1,9421;1,94186;1,94186;137,28
2025.11.05 01:13:00;1,94185;1,94196;1,94184;1,94194;95,04
2025.11.05 01:14:00;1,942;1,9421;1,94199;1,942;121,44
2025.11.05 01:15:00;1,94198;1,9423;1,94195;1,94225;253,44
2025.11.05 01:16:00;1,94223;1,94252;1,94222;1,94242;227,04
2025.11.05 01:17:00;1,94241;1,94244;1,94232;1,94232;137,28
2025.11.05 01:18:00;1,9423;1,94237;1,94227;1,94237;110,88
2025.11.05 01:19:00;1,94237;1,94262;1,94236;1,94262;116,16
2025.11.05 01:20:00;1,94263;1,94267;1,94258;1,94265;142,56
2025.11.05 01:21:00;1,94269;1,9427;1,94262;1,94269;147,84
2025.11.05 01:22:00;1,94276;1,9428;1,94268;1,94275;137,28
2025.11.05 01:23:00;1,94276;1,94279;1,94265;1,94274;142,56
2025.11.05 01:24:00;1,94276;1,94276;1,94269;1,94269;132
2025.11.05 01:25:00;1,94269;1,94288;1,94269;1,94287;142,56
2025.11.05 01:26:00;1,94291;1,94295;1,94285;1,94291;126,72
2025.11.05 01:27:00;1,94292;1,94292;1,9428;1,94286;142,56
2025.11.05 01:28:00;1,94286;1,94293;1,94285;1,94286;105,6
2025.11.05 01:29:00;1,94287;1,94291;1,94285;1,94288;105,6
2025.11.05 01:30:00;1,94286;1,94294;1,94278;1,94292;158,4
2025.11.05 01:31:00;1,94294;1,94335;1,94294;1,94314;211,2
2025.11.05 01:32:00;1,94312;1,94312;1,94276;1,94283;227,04
2025.11.05 01:33:00;1,94285;1,94299;1,94284;1,94297;205,92
2025.11.05 01:34:00;1,94296;1,94296;1,94251;1,94256;158,4
2025.11.05 01:35:00;1,94256;1,94287;1,94245;1,94271;221,76
2025.11.05 01:36:00;1,94271;1,94276;1,94246;1,94246;216,48
2025.11.05 01:37:00;1,94248;1,94252;1,94236;1,94252;163,68
2025.11.05 01:38:00;1,94255;1,94255;1,94227;1,94232;158,4
2025.11.05 01:39:00;1,94233;1,9424;1,94227;1,94236;168,96
2025.11.05 01:40:00;1,94236;1,94236;1,94219;1,94221;174,24
2025.11.05 01:41:00;1,9422;1,94224;1,94216;1,94221;121,44
2025.11.05 01:42:00;1,94222;1,94234;1,9422;1,9423;116,16
2025.11.05 01:43:00;1,94229;1,94231;1,94217;1,94217;153,12
2025.11.05 01:44:00;1,94218;1,94245;1,94218;1,94236;142,56
2025.11.05 01:45:00;1,94235;1,94243;1,94222;1,94223;205,92
2025.11.05 01:46:00;1,94223;1,9423;1,94219;1,9423;132
2025.11.05 01:47:00;1,94228;1,94237;1,9422;1,94234;158,4
2025.11.05 01:48:00;1,94236;1,94246;1,9423;1,94242;179,52
2025.11.05 01:49:00;1,94241;1,94257;1,94237;1,94237;190,08
2025.11.05 01:50:00;1,94238;1,94245;1,94231;1,94233;147,84
2025.11.05 01:51:00;1,94233;1,94242;1,94232;1,94241;142,56
2025.11.05 01:52:00;1,94242;1,94242;1,94229;1,94229;121,44
2025.11.05 01:53:00;1,94229;1,94231;1,94219;1,94225;142,56
2025.11.05 01:54:00;1,94231;1,94236;1,94228;1,94233;89,76
2025.11.05 01:55:00;1,94233;1,94238;1,94212;1,94212;142,56
2025.11.05 01:56:00;1,94211;1,94225;1,9421;1,9421;126,72
2025.11.05 01:57:00;1,9421;1,94213;1,94197;1,9421;142,56
2025.11.05 01:58:00;1,94213;1,94216;1,9421;1,94211;132
2025.11.05 01:59:00;1,94212;1,94213;1,94205;1,94207;116,16
2025.11.05 02:00:00;1,94208;1,94208;1,94173;1,94183;216,48
2025.11.05 02:01:00;1,94186;1,94188;1,94176;1,94176;121,44
2025.11.05 02:02:00;1,94176;1,94183;1,94176;1,94182;110,88
2025.11.05 02:03:00;1,9419;1,94197;1,94182;1,94188;158,4
2025.11.05 02:04:00;1,94187;1,94187;1,94153;1,94164;153,12
2025.11.05 02:05:00;1,94167;1,9419;1,94166;1,94173;221,76
2025.11.05 02:06:00;1,94172;1,94173;1,94165;1,94173;121,44
2025.11.05 02:07:00;1,94174;1,94176;1,9417;1,9417;100,32
2025.11.05 02:08:00;1,94172;1,94177;1,94169;1,94177;126,72
2025.11.05 02:09:00;1,94177;1,94188;1,94173;1,94181;153,12
2025.11.05 02:10:00;1,9418;1,94182;1,94174;1,94175;163,68
2025.11.05 02:11:00;1,94176;1,94199;1,94176;1,94197;142,56
2025.11.05 02:12:00;1,94197;1,94199;1,94195;1,94197;142,56
2025.11.05 02:13:00;1,94196;1,94196;1,94181;1,94181;147,84
2025.11.05 02:14:00;1,94184;1,94193;1,94178;1,94191;153,12
2025.11.05 02:15:00;1,9419;1,94207;1,9419;1,94206;147,84
2025.11.05 02:16:00;1,94206;1,94208;1,94201;1,94201;137,28
2025.11.05 02:17:00;1,94203;1,94207;1,942;1,942;126,72
2025.11.05 02:18:00;1,94203;1,94207;1,94203;1,94205;121,44
2025.11.05 02:19:00;1,94205;1,94206;1,94196;1,94199;142,56
2025.11.05 02:20:00;1,94199;1,94205;1,94196;1,94198;126,72
2025.11.05 02:21:00;1,94198;1,94207;1,94196;1,94207;132
2025.11.05 02:22:00;1,9421;1,94221;1,94209;1,9422;132
2025.11.05 02:23:00;1,94224;1,94232;1,94222;1,94229;147,84
2025.11.05 02:24:00;1,94229;1,94233;1,94222;1,94228;147,84
2025.11.05 02:25:00;1,94228;1,94228;1,94215;1,9422;137,28
2025.11.05 02:26:00;1,94219;1,94225;1,94218;1,94224;137,28
2025.11.05 02:27:00;1,94223;1,94224;1,94207;1,94207;116,16
2025.11.05 02:28:00;1,94209;1,9421;1,94204;1,94204;79,2
2025.11.05 02:29:00;1,94203;1,94207;1,94189;1,9419;126,72
2025.11.05 02:30:00;1,94187;1,9419;1,94181;1,94182;132
2025.11.05 02:31:00;1,94182;1,94185;1,94168;1,94168;147,84
2025.11.05 02:32:00;1,9417;1,94175;1,94169;1,94175;100,32
2025.11.05 02:33:00;1,94176;1,94182;1,94172;1,94172;89,76
2025.11.05 02:34:00;1,94171;1,94185;1,94171;1,94181;153,12
2025.11.05 02:35:00;1,94179;1,94185;1,94179;1,94182;121,44
2025.11.05 02:36:00;1,94182;1,94184;1,94177;1,94182;126,72
2025.11.05 02:37:00;1,94182;1,94182;1,9417;1,9417;132
2025.11.05 02:38:00;1,94165;1,94165;1,94157;1,94165;100,32
2025.11.05 02:39:00;1,94165;1,94166;1,94164;1,94165;95,04
2025.11.05 02:40:00;1,94165;1,94177;1,94165;1,94177;121,44
2025.11.05 02:41:00;1,94179;1,94187;1,94178;1,94186;95,04
2025.11.05 02:42:00;1,94186;1,94194;1,94186;1,94194;84,48
2025.11.05 02:43:00;1,94194;1,94199;1,94192;1,94193;79,2
2025.11.05 02:44:00;1,94193;1,94198;1,94188;1,94188;95,04
2025.11.05 02:45:00;1,94188;1,94193;1,94184;1,94184;132
2025.11.05 02:46:00;1,94183;1,94193;1,94179;1,94192;73,92
2025.11.05 02:47:00;1,94192;1,94192;1,9418;1,94181;100,32
2025.11.05 02:48:00;1,9418;1,94182;1,94178;1,94181;73,92
2025.11.05 02:49:00;1,94182;1,94198;1,94181;1,94198;137,28
2025.11.05 02:50:00;1,94196;1,942;1,94183;1,94186;137,28
2025.11.05 02:51:00;1,94187;1,94195;1,94183;1,9419;110,88
2025.11.05 02:52:00;1,9419;1,9419;1,94181;1,94184;100,32
2025.11.05 02:53:00;1,94184;1,94185;1,9417;1,9417;100,32
2025.11.05 02:54:00;1,94173;1,9418;1,94172;1,94178;110,88
2025.11.05 02:55:00;1,9418;1,94183;1,94177;1,94178;116,16
2025.11.05 02:56:00;1,94177;1,94177;1,9417;1,94176;116,16
2025.11.05 02:57:00;1,94176;1,94179;1,94173;1,94173;95,04
2025.11.05 02:58:00;1,94173;1,94174;1,9417;1,94174;68,64
2025.11.05 02:59:00;1,94175;1,94181;1,94172;1,94172;121,44
2025.11.05 03:00:00;1,94171;1,94171;1,9416;1,94163;121,44
2025.11.05 03:01:00;1,94164;1,94164;1,94153;1,94156;79,2
2025.11.05 03:02:00;1,94156;1,94157;1,94154;1,94157;84,48
2025.11.05 03:03:00;1,9416;1,9416;1,94129;1,9413;174,24
2025.11.05 03:04:00;1,9413;1,94133;1,9413;1,94132;105,6
2025.11.05 03:05:00;1,94132;1,94146;1,94132;1,94146;137,28
2025.11.05 03:06:00;1,94146;1,94148;1,94139;1,94141;137,28
2025.11.05 03:07:00;1,9414;1,94151;1,94139;1,9415;110,88
2025.11.05 03:08:00;1,94149;1,94151;1,94145;1,94145;116,16
2025.11.05 03:09:00;1,94145;1,94145;1,94134;1,94134;132
2025.11.05 03:10:00;1,94132;1,94141;1,94132;1,94136;105,6
2025.11.05 03:11:00;1,94136;1,94144;1,94136;1,94142;116,16
2025.11.05 03:12:00;1,94141;1,94144;1,9414;1,94141;132
2025.11.05 03:13:00;1,94142;1,94146;1,94141;1,94146;79,2
2025.11.05 03:14:00;1,94145;1,94146;1,94138;1,94139;126,72
2025.11.05 03:15:00;1,94139;1,94147;1,94139;1,94145;100,32
2025.11.05 03:16:00;1,94146;1,94152;1,94146;1,94149;126,72
2025.11.05 03:17:00;1,9415;1,94151;1,9414;1,94147;142,56
2025.11.05 03:18:00;1,94146;1,94149;1,94146;1,94149;73,92
2025.11.05 03:19:00;1,94149;1,94165;1,94149;1,94165;126,72
2025.11.05 03:20:00;1,94166;1,94177;1,94166;1,94176;105,6
2025.11.05 03:21:00;1,94176;1,94179;1,9417;1,94174;153,12
2025.11.05 03:22:00;1,94175;1,94181;1,94174;1,94179;121,44
2025.11.05 03:23:00;1,94179;1,94185;1,94177;1,94184;95,04
2025.11.05 03:24:00;1,94184;1,94184;1,94174;1,94174;95,04
2025.11.05 03:25:00;1,94175;1,94176;1,9416;1,94164;110,88
2025.11.05 03:26:00;1,94166;1,94178;1,94164;1,94174;137,28
2025.11.05 03:27:00;1,94174;1,94182;1,94171;1,94179;95,04
2025.11.05 03:28:00;1,94179;1,94179;1,94174;1,94174;105,6
2025.11.05 03:29:00;1,94177;1,9418;1,94177;1,94179;84,48
2025.11.05 03:30:00;1,94179;1,94181;1,94179;1,9418;89,76
2025.11.05 03:31:00;1,94179;1,9418;1,94175;1,94176;84,48
2025.11.05 03:32:00;1,94175;1,94178;1,94173;1,94178;73,92
2025.11.05 03:33:00;1,94178;1,94199;1,94178;1,94197;174,24
2025.11.05 03:34:00;1,94196;1,94197;1,94195;1,94195;68,64
2025.11.05 03:35:00;1,94195;1,94196;1,94185;1,94185;121,44
2025.11.05 03:36:00;1,94182;1,94196;1,94179;1,9419;147,84
2025.11.05 03:37:00;1,9419;1,94199;1,9419;1,94191;105,6
2025.11.05 03:38:00;1,94192;1,94201;1,94189;1,94194;174,24
2025.11.05 03:39:00;1,94193;1,94198;1,94191;1,94196;100,32
2025.11.05 03:40:00;1,94196;1,94196;1,94194;1,94196;63,36
2025.11.05 03:41:00;1,94195;1,94206;1,94195;1,94203;89,76
2025.11.05 03:42:00;1,94202;1,94207;1,94202;1,94205;79,2
2025.11.05 03:43:00;1,94205;1,94205;1,94199;1,94199;52,8
2025.11.05 03:44:00;1,94199;1,94201;1,94194;1,94194;68,64
2025.11.05 03:45:00;1,94194;1,94198;1,94163;1,94163;205,92
2025.11.05 03:46:00;1,94164;1,94169;1,9415;1,94166;195,36
2025.11.05 03:47:00;1,94167;1,94173;1,94165;1,94169;163,68
2025.11.05 03:48:00;1,9417;1,94172;1,94165;1,94171;216,48
2025.11.05 03:49:00;1,94168;1,9417;1,94159;1,94159;137,28
2025.11.05 03:50:00;1,9416;1,94172;1,9416;1,94167;105,6
2025.11.05 03:51:00;1,94166;1,94166;1,94161;1,94163;95,04
2025.11.05 03:52:00;1,94163;1,94178;1,94163;1,94171;100,32
2025.11.05 03:53:00;1,94176;1,9418;1,94171;1,94178;116,16
2025.11.05 03:54:00;1,9418;1,9418;1,9417;1,94174;110,88
2025.11.05 03:55:00;1,94171;1,94173;1,94169;1,94171;47,52
2025.11.05 03:56:00;1,94169;1,94173;1,94165;1,9417;105,6
2025.11.05 03:57:00;1,94169;1,94173;1,94169;1,94171;79,2
2025.11.05 03:58:00;1,94171;1,94175;1,94171;1,94172;100,32
